frame_name,gt_name,width,height,time_sec,gflops,e1,ns1,streak_area,percentage_streak_area,psnr_db,ssim
12_1.png,12.png,481,321,7.647511,1.484384,0.458141,0.054883,0.123231,12.323107,26.791151,0.864270
15_14.jpg,15.jpg,512,384,2.319782,1.861337,0.204155,0.467931,0.138626,13.862610,18.341807,0.703851
3_14.jpg,3.jpg,512,384,2.088645,1.861337,0.248432,0.156693,0.162175,16.217550,16.672032,0.557503
3_3.jpg,3.jpg,512,384,2.144693,1.861337,0.207914,0.158742,0.159988,15.998840,16.762343,0.558249
3_7.jpg,3.jpg,512,384,2.134416,1.861337,0.504197,0.164413,0.260752,26.075236,16.458700,0.542974
613.png,613.png,481,321,2.048247,1.484384,0.854160,0.012047,0.228613,22.861251,25.354978,0.774437
